,,1,2,,,
2,,洪成發*,洪鴻斌*#,,,
,,中國國民黨,無,有效票,無效票,選舉人數
烈嶼鄉,林湖村,376,289,665,133,1594
烈嶼鄉,林湖村,289,298,587,87,1680
烈嶼鄉,黃埔村,506,128,634,48,1583
烈嶼鄉,西口村,245,199,444,46,1262
烈嶼鄉,西口村,202,122,324,73,1069
烈嶼鄉,上林村,262,221,483,97,1375
烈嶼鄉,上岐村,122,409,531,44,1376
烈嶼鄉,上岐村,207,286,493,71,1384
