,2018年11月24日,1,2,,,
,,李玉葉,楊雨川*#,,,
,,中國國民黨,無,有效票,無效票,選舉人數
金城鎮,西門里,137,444,581,43,1556
金城鎮,西門里,149,462,611,27,1618
金城鎮,西門里,210,394,604,32,1521
金城鎮,西門里,272,388,660,31,1619
金城鎮,西門里,176,500,676,42,1662
金城鎮,西門里,161,479,640,29,1485
