,2014年11月29日,1,2,,,
,,蔡祥坤*#,蕭永水,,,
,,中國國民黨,中國國民黨,有效票,無效票,選舉人數
金城鎮,東門里,705,274,979,23,2084
金城鎮,東門里,741,368,"1,109",48,2397
