,2022年11月26日,1,,,
,,許績才*#,,,
,,中國國民黨,有效票,無效票,選舉人數
金城鎮,北門里,456,456,38,1266
金城鎮,北門里,411,411,25,1093
金城鎮,北門里,472,472,33,1379
