,2022年11月26日,1,2,,,
,,蔡祥坤,周偉義,,,
,,中國國民黨,無,有效票,無效票,選舉人數
金城鎮,東門里,212,349,561,17,1339
金城鎮,東門里,332,407,739,10,1673
金城鎮,東門里,338,382,720,26,1672
