,2022年11月26日,1,,,
,,楊振嵩*#,,,
,,中國國民黨,有效票,無效票,選舉人數
金寧鄉,湖埔村,481,481,56,1459
金寧鄉,湖埔村,384,384,62,1111
金寧鄉,湖埔村,487,487,60,1241
金寧鄉,湖埔村,293,293,19,977
金寧鄉,湖埔村,452,452,46,1173
金寧鄉,湖埔村,557,557,44,1346
