,2022年11月26日,1,2,,,
,,陳宏岳,陳賜發*#,,,
,,無,中國國民黨,有效票,無效票,選舉人數
金沙鎮,三山里,112,194,306,6,997
金沙鎮,三山里,125,231,356,6,893
