,2014年11月29日,1,,,
,,陳文顧*#,,,
,,中國國民黨,有效票,無效票,選舉人數
金湖鎮,新湖里,820,820,78,2204
金湖鎮,新湖里,713,713,85,1828
金湖鎮,新湖里,934,934,78,2080
